user_id,channel,age,os,gender,country,customer
121811,00 Organic,20,ios,female,US,0
121812,00 Organic,25,ios,male,US,1
121813,11 FB,49,android,male,US,0
121814,12 PINTEREST,39,ios,female,GB,0
121815,11 FB,23,android,male,US,1
121816,42 Adcolony,39,android,female,US,1
121817,22 Adwords (Search),17,android,male,GB,0
121818,00 Organic,18,ios,female,US,0
121819,00 Organic,26,ios,female,US,0
121820,22 Adwords (Search),15,android,male,ES,0
121821,00 Organic,31,ios,female,ES,0
121822,11 FB,20,android,female,US,0
121823,12 PINTEREST,21,ios,female,US,0
121824,12 PINTEREST,20,ios,female,US,0
121825,00 Organic,25,ios,male,US,0
121826,11 FB,50,android,female,US,0
121827,11 FB,53,android,female,US,1
121828,31 OUTBRAIN,47,ios,female,FR,1
121829,22 Adwords (Search),19,android,male,ES,0
121830,21 ASA,15,ios,female,AU,0
121831,11 FB,23,ios,female,US,0
121832,00 Organic,46,ios,male,US,1
121833,31 OUTBRAIN,36,ios,female,US,0
121834,32 Taboola,30,ios,male,US,0
121835,00 Organic,29,ios,female,GB,0
121836,42 Adcolony,70,android,female,US,1
121837,42 Adcolony,50,android,female,US,1
121838,41 Youtube,52,ios,female,MX,1
121839,42 Adcolony,29,android,female,US,0
121840,00 Organic,19,ios,female,GB,0
121841,00 Organic,54,ios,male,GB,0
121842,11 FB,25,android,female,MX,0
121843,00 Organic,19,ios,male,US,0
121844,12 PINTEREST,29,android,female,US,0
121845,00 Organic,47,ios,female,US,0
121846,00 Organic,22,ios,male,MX,0
121847,22 Adwords (Search),32,android,female,CA,0
121848,00 Organic,25,ios,female,US,0
121849,12 PINTEREST,23,ios,female,AU,1
121850,69 Others,31,ios,female,GB,1
121851,11 FB,44,ios,female,US,0
121852,95 LAT,15,ios,female,US,0
121853,00 Organic,35,android,female,AU,1
121854,95 LAT,32,ios,female,GB,0
121855,00 Organic,19,ios,female,AU,1
121856,41 Youtube,35,ios,female,US,0
121857,11 FB,30,ios,male,US,1
121858,41 Youtube,25,android,male,MX,0
121859,32 Taboola,38,ios,female,MX,1
121860,31 OUTBRAIN,38,ios,female,AU,0
121861,95 LAT,16,ios,male,US,0
121862,11 FB,28,ios,male,CA,1
121863,00 Organic,29,android,male,US,0
121864,11 FB,24,ios,male,AU,0
121865,42 Adcolony,24,android,female,US,0
121866,12 PINTEREST,43,android,female,CA,0
121867,42 Adcolony,14,android,male,US,0
121868,00 Organic,38,android,female,US,0
121869,41 Youtube,24,ios,female,US,1
121870,95 LAT,38,ios,male,GB,0
121871,41 Youtube,43,android,male,MX,0
121872,32 Taboola,45,ios,female,CA,0
121873,31 OUTBRAIN,44,ios,male,AU,1
121874,11 FB,28,ios,female,ES,0
121875,00 Organic,31,ios,male,GB,1
121876,41 Youtube,38,ios,male,ES,0
121877,00 Organic,34,ios,female,DE,0
121878,31 OUTBRAIN,18,ios,female,DE,0
121879,31 OUTBRAIN,54,ios,male,ES,1
121880,62 Social Media,39,android,male,US,1
121881,12 PINTEREST,29,ios,female,US,1
121882,95 LAT,43,ios,female,CA,0
121883,00 Organic,21,ios,male,US,0
121884,12 PINTEREST,40,ios,female,US,0
121885,22 Adwords (Search),30,android,female,AU,1
121886,22 Adwords (Search),18,android,male,US,1
121887,31 OUTBRAIN,58,android,female,US,0
121888,12 PINTEREST,22,ios,female,US,0
121889,00 Organic,63,ios,male,GB,1
121890,95 LAT,36,ios,male,US,1
121891,95 LAT,44,ios,female,US,0
121892,00 Organic,19,ios,female,US,0
121893,31 OUTBRAIN,13,ios,female,US,0
121894,12 PINTEREST,39,ios,male,US,1
121895,21 ASA,20,ios,female,US,0
121896,22 Adwords (Search),27,android,female,ES,1
121897,12 PINTEREST,24,android,female,AU,0
121898,41 Youtube,41,android,female,CA,0
121899,61 Web/Content,34,android,female,ES,0
121900,22 Adwords (Search),12,android,female,ES,0
121901,00 Organic,27,android,female,US,1
121902,00 Organic,21,ios,female,US,0
121903,22 Adwords (Search),37,android,female,US,1
121904,00 Organic,50,android,female,US,0
121905,00 Organic,33,ios,female,GB,0
121906,95 LAT,41,ios,male,US,0
121907,95 LAT,43,ios,female,US,0
121908,00 Organic,22,android,female,GB,1
121909,22 Adwords (Search),21,android,male,US,1
121910,11 FB,52,android,female,US,0
121911,00 Organic,24,ios,female,CA,0
121912,62 Social Media,37,android,female,US,0
121913,00 Organic,33,ios,male,FR,0
121914,41 Youtube,40,ios,male,US,0
121915,00 Organic,30,ios,male,GB,1
121916,22 Adwords (Search),15,android,male,US,0
121917,12 PINTEREST,22,ios,female,US,0
121918,22 Adwords (Search),20,android,female,US,0
121919,95 LAT,54,ios,female,CA,1
121920,31 OUTBRAIN,44,ios,female,ES,0
121921,42 Adcolony,39,android,male,US,0
121922,00 Organic,24,android,female,US,0
121923,00 Organic,34,ios,female,US,0
121924,00 Organic,23,ios,male,US,0
121925,00 Organic,14,ios,male,GB,0
121926,12 PINTEREST,19,android,female,US,0
121927,00 Organic,35,android,female,MX,1
121928,12 PINTEREST,38,android,female,US,1
121929,00 Organic,31,android,female,US,0
121930,11 FB,36,ios,female,US,0
121931,69 Others,41,android,male,US,0
121932,12 PINTEREST,60,android,female,US,0
121933,00 Organic,34,ios,female,DE,0
121934,00 Organic,14,android,female,DE,0
121935,11 FB,49,android,female,US,0
121936,95 LAT,31,ios,female,US,0
121937,11 FB,32,android,female,ES,1
121938,11 FB,27,android,male,GB,0
121939,95 LAT,13,ios,female,US,1
121940,32 Taboola,71,android,female,US,0
121941,95 LAT,15,ios,female,GB,0
121942,95 LAT,14,ios,female,US,0
121943,95 LAT,34,ios,female,CA,1
121944,41 Youtube,13,ios,female,GB,0
121945,95 LAT,22,ios,female,US,1
121946,11 FB,22,android,female,US,0
121947,00 Organic,32,ios,female,US,0
121948,11 FB,53,android,male,FR,1
121949,00 Organic,21,ios,female,US,0
121950,00 Organic,18,ios,male,FR,0
121951,00 Organic,21,ios,female,US,0
121952,41 Youtube,15,android,male,MX,0
121953,12 PINTEREST,26,ios,female,GB,0
121954,00 Organic,28,ios,female,AU,0
121955,41 Youtube,43,ios,male,ES,0
121956,12 PINTEREST,35,android,female,US,1
121957,11 FB,23,ios,male,US,0
121958,00 Organic,24,ios,male,GB,1
121959,11 FB,19,android,male,US,0
121960,00 Organic,39,ios,female,US,0
121961,00 Organic,18,android,male,MX,0
121962,42 Adcolony,15,ios,female,US,0
121963,11 FB,21,android,female,CA,0
121964,41 Youtube,30,android,male,US,0
121965,00 Organic,31,ios,female,US,1
121966,00 Organic,40,ios,male,US,1
121967,00 Organic,19,ios,female,MX,0
121968,41 Youtube,30,android,male,US,1
121969,21 ASA,20,ios,female,US,0
121970,22 Adwords (Search),21,android,female,US,0
121971,62 Social Media,26,android,female,US,0
121972,21 ASA,28,ios,female,GB,0
121973,31 OUTBRAIN,27,ios,female,GB,0
121974,11 FB,26,ios,female,US,0
121975,95 LAT,16,ios,female,US,0
121976,22 Adwords (Search),18,android,female,MX,0
121977,00 Organic,41,ios,female,US,0
121978,00 Organic,44,ios,female,ES,1
121979,00 Organic,27,android,female,US,0
121980,00 Organic,45,ios,female,US,0
121981,00 Organic,19,android,female,ES,0
121982,31 OUTBRAIN,40,ios,male,DE,0
121983,00 Organic,42,ios,female,US,0
121984,95 LAT,30,ios,female,US,0
121985,42 Adcolony,52,ios,female,US,0
121986,12 PINTEREST,29,android,female,US,0
121987,32 Taboola,35,ios,female,US,0
121988,32 Taboola,31,ios,male,US,0
121989,00 Organic,18,android,female,US,0
121990,22 Adwords (Search),22,android,male,US,0
121991,12 PINTEREST,31,android,female,US,0
121992,41 Youtube,39,ios,male,ES,0
121993,31 OUTBRAIN,39,ios,female,ES,0
121994,21 ASA,22,ios,male,US,0
121995,00 Organic,24,ios,female,US,0
121996,95 LAT,20,ios,female,US,0
121997,31 OUTBRAIN,46,ios,female,US,1
121998,12 PINTEREST,24,ios,male,US,0
121999,32 Taboola,60,ios,female,FR,1
122000,95 LAT,46,ios,male,MX,1
122001,00 Organic,29,ios,male,GB,1
122002,22 Adwords (Search),19,android,male,US,0
122003,00 Organic,25,android,female,US,0
122004,32 Taboola,21,ios,male,US,0
122005,21 ASA,20,ios,female,GB,1
122006,00 Organic,48,ios,male,US,0
122007,41 Youtube,15,ios,female,GB,0
122008,32 Taboola,33,ios,female,US,1
122009,42 Adcolony,34,ios,female,US,0
122010,00 Organic,38,android,female,US,0
122011,12 PINTEREST,37,android,male,US,0
122012,95 LAT,25,ios,male,US,0
122013,22 Adwords (Search),13,android,female,US,0
122014,11 FB,27,ios,male,US,0
122015,95 LAT,25,ios,male,CA,0
122016,11 FB,20,android,female,US,0
122017,11 FB,22,android,female,ES,1
122018,00 Organic,30,android,male,MX,0
122019,95 LAT,25,ios,male,DE,0
122020,11 FB,24,ios,male,US,0
122021,32 Taboola,54,ios,male,ES,1
122022,00 Organic,24,ios,female,AU,0
122023,00 Organic,19,ios,female,FR,1
122024,95 LAT,49,ios,male,ES,1
122025,12 PINTEREST,27,ios,female,US,0
122026,41 Youtube,27,android,male,ES,0
122027,22 Adwords (Search),19,android,female,US,0
122028,42 Adcolony,24,ios,male,GB,0
122029,00 Organic,25,android,female,US,0
122030,62 Social Media,34,android,female,US,0
122031,00 Organic,22,android,male,US,0
122032,12 PINTEREST,24,android,female,US,0
122033,41 Youtube,26,android,female,GB,1
122034,11 FB,22,android,female,ES,0
122035,31 OUTBRAIN,34,android,female,US,1
122036,22 Adwords (Search),19,android,female,FR,0
122037,95 LAT,41,ios,male,US,1
122038,22 Adwords (Search),34,android,female,DE,0
122039,12 PINTEREST,26,android,female,US,0
122040,95 LAT,28,ios,male,US,0
122041,95 LAT,30,ios,male,US,0
122042,12 PINTEREST,36,ios,female,GB,0
122043,11 FB,35,ios,male,US,0
122044,11 FB,20,android,male,CA,1
122045,95 LAT,47,ios,female,CA,1
122046,12 PINTEREST,31,android,female,US,0
122047,95 LAT,56,ios,female,US,1
122048,41 Youtube,48,android,male,ES,0
122049,41 Youtube,27,android,male,ES,0
122050,12 PINTEREST,18,ios,female,US,0
122051,12 PINTEREST,33,ios,female,US,0
122052,00 Organic,20,android,female,US,0
122053,69 Others,18,android,female,GB,0
122054,32 Taboola,67,ios,female,US,1
122055,31 OUTBRAIN,28,ios,female,AU,0
122056,11 FB,32,android,female,US,0
122057,32 Taboola,49,android,male,US,0
122058,41 Youtube,32,ios,male,US,0
122059,00 Organic,46,android,male,US,0
122060,95 LAT,43,ios,male,ES,1
122061,00 Organic,29,ios,female,US,0
122062,12 PINTEREST,35,ios,male,CA,0
122063,95 LAT,35,ios,female,US,0
122064,00 Organic,16,ios,female,MX,0
122065,11 FB,18,android,female,US,0
122066,41 Youtube,30,android,male,MX,0
122067,12 PINTEREST,40,ios,female,US,0
122068,95 LAT,46,ios,female,US,0
122069,11 FB,17,android,male,DE,0
122070,22 Adwords (Search),13,android,male,US,1
122071,11 FB,38,ios,female,US,0
122072,31 OUTBRAIN,54,ios,female,US,0
122073,31 OUTBRAIN,61,ios,female,FR,0
122074,42 Adcolony,49,android,female,US,0
122075,00 Organic,38,android,female,US,1
122076,95 LAT,66,ios,male,US,1
122077,41 Youtube,49,ios,male,US,1
122078,41 Youtube,20,android,male,MX,0
122079,22 Adwords (Search),19,ios,male,GB,0
122080,11 FB,30,android,male,ES,1
122081,95 LAT,43,ios,male,US,0
122082,41 Youtube,22,android,female,ES,0
122083,32 Taboola,25,android,male,US,0
122084,00 Organic,24,ios,male,AU,0
122085,00 Organic,36,ios,female,MX,0
122086,31 OUTBRAIN,57,ios,male,GB,1
122087,41 Youtube,29,ios,male,GB,0
122088,00 Organic,43,ios,female,US,0
122089,21 ASA,38,ios,female,GB,1
122090,41 Youtube,17,android,female,MX,0
122091,00 Organic,32,android,female,MX,0
122092,00 Organic,38,ios,female,US,1
122093,11 FB,22,android,male,ES,1
122094,31 OUTBRAIN,42,android,female,US,1
122095,31 OUTBRAIN,28,ios,female,DE,0
122096,00 Organic,27,ios,male,DE,0
122097,31 OUTBRAIN,27,ios,female,DE,0
122098,11 FB,34,android,female,US,0
122099,22 Adwords (Search),12,ios,female,CA,1
122100,12 PINTEREST,45,android,male,AU,1
122101,42 Adcolony,22,android,female,US,0
122102,41 Youtube,28,ios,female,US,0
122103,00 Organic,15,ios,female,US,1
122104,11 FB,25,ios,male,US,0
122105,69 Others,39,ios,female,US,0
122106,95 LAT,23,ios,male,US,0
122107,42 Adcolony,37,android,female,US,0
122108,12 PINTEREST,28,android,female,US,0
122109,31 OUTBRAIN,44,ios,female,US,1
122110,22 Adwords (Search),24,android,female,US,0
122111,11 FB,30,android,male,MX,1
122112,00 Organic,14,ios,male,GB,0
122113,11 FB,27,ios,female,US,0
122114,62 Social Media,21,ios,female,US,0
122115,31 OUTBRAIN,49,ios,female,US,1
122116,41 Youtube,38,android,female,US,0
122117,61 Web/Content,41,ios,female,US,1
122118,95 LAT,23,ios,male,US,0
122119,00 Organic,22,ios,female,ES,0
122120,11 FB,31,android,female,US,1
122121,21 ASA,28,ios,male,US,1
122122,00 Organic,23,android,female,DE,0
122123,41 Youtube,15,android,female,MX,0
122124,12 PINTEREST,32,android,female,CA,0
122125,42 Adcolony,34,android,female,US,0
122126,42 Adcolony,22,ios,female,US,1
122127,22 Adwords (Search),21,android,male,US,0
122128,00 Organic,17,ios,female,GB,0
122129,12 PINTEREST,36,android,female,US,1
122130,00 Organic,14,ios,male,CA,0
122131,42 Adcolony,49,android,female,US,0
122132,41 Youtube,26,ios,female,US,0
122133,12 PINTEREST,40,ios,male,GB,0
122134,41 Youtube,33,android,male,MX,1
122135,21 ASA,21,ios,male,GB,0
122136,11 FB,17,ios,female,CA,0
122137,12 PINTEREST,44,android,female,US,0
122138,22 Adwords (Search),18,android,male,MX,1
122139,31 OUTBRAIN,27,ios,male,GB,1
122140,00 Organic,16,android,male,US,0
122141,00 Organic,28,android,female,US,0
122142,31 OUTBRAIN,58,ios,female,US,1
122143,22 Adwords (Search),23,android,female,FR,0
122144,32 Taboola,46,ios,female,US,0
122145,00 Organic,21,ios,male,AU,0
122146,95 LAT,27,ios,female,GB,0
122147,95 LAT,31,ios,female,US,1
122148,11 FB,27,android,female,MX,0
122149,11 FB,33,android,female,GB,0
122150,42 Adcolony,18,android,female,AU,0
122151,32 Taboola,57,ios,male,US,1
122152,42 Adcolony,29,android,female,US,0
122153,11 FB,40,android,male,MX,0
122154,31 OUTBRAIN,47,ios,female,DE,1
122155,42 Adcolony,28,android,female,US,0
122156,11 FB,31,android,male,GB,1
122157,12 PINTEREST,25,ios,female,US,0
122158,00 Organic,42,ios,female,DE,1
122159,41 Youtube,24,ios,female,CA,0
122160,00 Organic,47,ios,female,US,0
122161,31 OUTBRAIN,33,ios,female,CA,1
122162,00 Organic,30,android,female,US,0
122163,12 PINTEREST,37,android,female,US,1
122164,12 PINTEREST,31,ios,female,US,0
122165,11 FB,35,android,female,US,1
122166,00 Organic,17,ios,female,GB,1
122167,41 Youtube,17,ios,female,ES,0
122168,11 FB,26,android,male,AU,0
122169,31 OUTBRAIN,34,ios,female,MX,0
122170,00 Organic,25,ios,female,US,0
122171,95 LAT,35,ios,male,GB,0
122172,00 Organic,22,android,male,US,1
122173,00 Organic,29,android,female,CA,1
122174,11 FB,43,android,female,US,1
122175,00 Organic,46,android,female,GB,1
122176,41 Youtube,41,ios,female,US,0
122177,95 LAT,34,ios,male,US,1
122178,41 Youtube,38,ios,male,ES,0
122179,31 OUTBRAIN,40,ios,female,DE,0
122180,95 LAT,28,ios,female,DE,0
122181,42 Adcolony,21,android,female,US,0
122182,00 Organic,16,ios,female,GB,0
122183,12 PINTEREST,33,android,female,US,0
122184,31 OUTBRAIN,39,ios,male,DE,0
122185,32 Taboola,34,ios,female,MX,0
122186,42 Adcolony,31,android,female,AU,1
122187,42 Adcolony,31,android,male,AU,1
122188,21 ASA,18,ios,male,GB,0
122189,32 Taboola,20,ios,male,US,0
122190,95 LAT,16,ios,female,US,0
122191,00 Organic,44,ios,female,US,0
122192,41 Youtube,27,android,female,US,0
122193,42 Adcolony,29,android,female,US,1
122194,12 PINTEREST,27,ios,female,US,1
122195,22 Adwords (Search),45,android,male,CA,1
122196,11 FB,20,ios,male,GB,0
122197,00 Organic,19,ios,male,US,0
122198,41 Youtube,52,android,female,US,0
122199,12 PINTEREST,23,ios,female,US,0
122200,31 OUTBRAIN,38,ios,male,GB,0
122201,31 OUTBRAIN,43,android,female,US,0
122202,42 Adcolony,38,android,female,US,0
122203,11 FB,38,android,female,MX,0
122204,00 Organic,71,ios,male,US,0
122205,00 Organic,42,ios,female,US,1
122206,41 Youtube,32,ios,female,US,0
122207,42 Adcolony,40,ios,female,US,0
122208,95 LAT,55,ios,female,US,0
122209,11 FB,27,android,male,US,1
122210,12 PINTEREST,54,android,female,GB,1
122211,00 Organic,24,ios,female,US,0
122212,00 Organic,16,android,female,US,0
122213,22 Adwords (Search),20,ios,male,US,1
122214,31 OUTBRAIN,40,ios,female,ES,0
122215,11 FB,27,android,male,AU,0
122216,00 Organic,28,ios,female,MX,0
122217,11 FB,49,ios,female,US,0
122218,11 FB,30,android,female,US,1
122219,11 FB,27,android,female,CA,0
122220,95 LAT,59,ios,female,GB,0
122221,95 LAT,43,ios,male,GB,0
122222,41 Youtube,20,android,male,MX,0
122223,22 Adwords (Search),29,ios,female,US,0
122224,31 OUTBRAIN,33,ios,female,DE,0
122225,41 Youtube,36,ios,female,MX,1
122226,32 Taboola,49,ios,female,US,1
122227,42 Adcolony,33,android,male,US,0
122228,11 FB,34,android,male,US,0
122229,12 PINTEREST,24,ios,female,US,0
122230,00 Organic,17,ios,female,US,0
122231,42 Adcolony,20,android,female,US,0
122232,42 Adcolony,59,ios,female,US,0
122233,00 Organic,16,ios,female,CA,1
122234,41 Youtube,38,android,female,US,1
122235,12 PINTEREST,26,android,female,US,0
122236,00 Organic,26,ios,male,GB,0
122237,12 PINTEREST,25,ios,female,US,1
122238,12 PINTEREST,21,ios,female,GB,0
122239,42 Adcolony,47,android,female,US,0
122240,12 PINTEREST,58,android,female,US,0
122241,31 OUTBRAIN,35,ios,female,FR,0
122242,22 Adwords (Search),20,android,female,ES,0
122243,12 PINTEREST,52,android,female,AU,0
122244,32 Taboola,63,ios,male,US,0
122245,95 LAT,39,ios,female,US,0
122246,00 Organic,26,ios,female,DE,0
122247,11 FB,53,android,female,US,1
122248,12 PINTEREST,30,ios,female,US,0
122249,42 Adcolony,20,ios,female,US,0
122250,31 OUTBRAIN,37,ios,female,ES,1
122251,12 PINTEREST,43,ios,female,US,0
122252,00 Organic,50,ios,female,FR,1
122253,95 LAT,23,ios,female,US,0
122254,00 Organic,63,ios,male,DE,0
122255,95 LAT,43,ios,male,US,1
122256,00 Organic,19,ios,female,US,0
122257,11 FB,23,android,female,US,0
122258,00 Organic,21,ios,female,MX,0
122259,00 Organic,24,android,female,US,0
122260,42 Adcolony,34,android,female,US,0
122261,41 Youtube,32,ios,male,MX,0
122262,00 Organic,22,android,male,AU,1
122263,00 Organic,24,ios,female,US,0
122264,00 Organic,36,ios,male,AU,0
122265,11 FB,28,android,male,CA,0
122266,12 PINTEREST,46,android,female,GB,0
122267,00 Organic,23,ios,female,US,1
122268,00 Organic,40,ios,female,US,0
122269,22 Adwords (Search),26,android,female,US,1
122270,00 Organic,30,ios,female,US,0
122271,42 Adcolony,58,android,female,US,0
122272,95 LAT,24,ios,female,US,0
122273,31 OUTBRAIN,47,ios,female,ES,1
122274,00 Organic,26,ios,female,MX,0
122275,00 Organic,23,ios,female,US,0
122276,31 OUTBRAIN,33,ios,female,ES,0
122277,22 Adwords (Search),20,android,male,CA,1
122278,12 PINTEREST,30,android,female,CA,0
122279,00 Organic,22,android,male,US,0
122280,00 Organic,34,android,female,US,0
122281,11 FB,33,ios,female,US,0
122282,22 Adwords (Search),19,android,male,FR,0
122283,95 LAT,25,ios,male,US,1
122284,42 Adcolony,30,android,female,US,0
122285,12 PINTEREST,26,android,female,US,1
122286,12 PINTEREST,23,ios,female,US,0
122287,22 Adwords (Search),31,ios,male,US,1
122288,21 ASA,42,ios,male,GB,1
122289,00 Organic,16,ios,male,GB,0
122290,32 Taboola,78,ios,female,US,1
122291,12 PINTEREST,33,android,female,US,1
122292,42 Adcolony,28,ios,male,US,0
122293,12 PINTEREST,20,android,female,US,0
122294,00 Organic,32,android,male,US,1
122295,00 Organic,18,ios,female,CA,0
122296,31 OUTBRAIN,45,ios,male,GB,0
122297,12 PINTEREST,23,android,female,US,0
122298,95 LAT,26,ios,male,US,0
122299,11 FB,19,android,male,US,0
122300,95 LAT,26,ios,female,US,0
122301,12 PINTEREST,43,android,female,US,0
122302,11 FB,33,android,female,MX,0
122303,00 Organic,18,ios,female,MX,0
122304,41 Youtube,54,android,female,ES,0
122305,12 PINTEREST,48,ios,female,US,0
122306,12 PINTEREST,18,ios,female,GB,0
122307,00 Organic,24,ios,male,US,1
122308,95 LAT,39,ios,female,DE,0
122309,00 Organic,25,ios,female,US,1
122310,12 PINTEREST,23,android,female,US,0
122311,00 Organic,36,android,male,GB,1
122312,11 FB,20,android,male,MX,0
122313,31 OUTBRAIN,32,ios,female,FR,0
122314,12 PINTEREST,33,ios,male,US,1
122315,22 Adwords (Search),45,android,male,US,1
122316,41 Youtube,21,ios,male,MX,0
122317,12 PINTEREST,39,ios,female,US,1
122318,11 FB,28,android,male,US,0
122319,11 FB,24,ios,female,ES,0
122320,21 ASA,21,ios,male,US,1
122321,41 Youtube,35,ios,male,GB,0
122322,11 FB,41,android,male,US,1
122323,00 Organic,24,ios,female,US,0
122324,41 Youtube,36,android,male,MX,0
122325,31 OUTBRAIN,35,ios,female,GB,1
122326,31 OUTBRAIN,58,ios,female,US,0
122327,11 FB,21,ios,male,US,0
122328,12 PINTEREST,28,android,female,US,0
122329,00 Organic,23,android,female,US,0
122330,95 LAT,35,ios,male,US,0
122331,12 PINTEREST,28,android,male,CA,0
122332,00 Organic,35,ios,male,US,0
122333,00 Organic,31,ios,female,FR,0
122334,41 Youtube,18,android,male,ES,0
122335,31 OUTBRAIN,63,android,male,US,1
122336,31 OUTBRAIN,57,ios,male,US,1
122337,00 Organic,22,ios,male,US,1
122338,00 Organic,31,android,male,GB,0
122339,00 Organic,37,ios,female,US,1
122340,12 PINTEREST,37,ios,female,US,1
122341,11 FB,20,ios,male,US,0
122342,95 LAT,16,ios,female,US,0
122343,00 Organic,29,ios,female,US,1
122344,42 Adcolony,29,android,female,US,0
122345,22 Adwords (Search),18,android,female,GB,0
122346,00 Organic,27,ios,male,US,0
122347,00 Organic,22,android,male,MX,0
122348,11 FB,19,android,male,US,0
122349,12 PINTEREST,26,ios,female,US,0
122350,41 Youtube,41,ios,female,US,0
122351,41 Youtube,39,ios,male,US,0
122352,22 Adwords (Search),29,android,female,GB,1
122353,95 LAT,38,ios,female,US,1
122354,11 FB,23,android,female,US,1
122355,00 Organic,40,ios,male,ES,1
122356,00 Organic,22,ios,male,US,0
122357,95 LAT,16,ios,male,US,0
122358,41 Youtube,37,android,male,ES,0
122359,32 Taboola,24,ios,female,GB,1
122360,00 Organic,44,android,female,US,1
122361,22 Adwords (Search),25,android,female,US,0
122362,12 PINTEREST,48,ios,female,US,0
122363,11 FB,43,android,female,US,0
122364,00 Organic,18,ios,female,US,0
122365,95 LAT,16,ios,female,US,0
122366,95 LAT,26,ios,female,US,1
122367,22 Adwords (Search),24,android,female,US,1
122368,31 OUTBRAIN,66,ios,male,US,1
122369,00 Organic,25,ios,male,MX,0
122370,12 PINTEREST,36,ios,female,AU,0
122371,11 FB,35,ios,female,US,0
122372,31 OUTBRAIN,48,ios,male,US,1
122373,95 LAT,52,ios,male,US,0
122374,00 Organic,24,ios,female,US,0
122375,00 Organic,29,ios,male,MX,1
122376,31 OUTBRAIN,43,android,male,US,1
122377,41 Youtube,28,ios,male,MX,0
122378,00 Organic,25,ios,male,US,1
122379,21 ASA,47,ios,female,US,1
122380,12 PINTEREST,40,android,female,US,0
122381,00 Organic,16,ios,female,CA,1
122382,22 Adwords (Search),19,android,female,US,0
122383,22 Adwords (Search),23,android,female,US,0
122384,22 Adwords (Search),14,android,male,US,0
122385,42 Adcolony,18,android,female,AU,0
122386,41 Youtube,33,android,female,MX,0
122387,12 PINTEREST,33,ios,female,US,1
122388,32 Taboola,35,android,female,US,0
122389,11 FB,28,android,male,US,0
122390,00 Organic,33,ios,female,GB,0
122391,00 Organic,28,android,male,US,0
122392,12 PINTEREST,35,android,female,US,1
122393,11 FB,20,android,male,US,0
122394,00 Organic,46,ios,female,GB,1
122395,31 OUTBRAIN,70,android,male,US,1
122396,12 PINTEREST,26,ios,male,US,1
122397,41 Youtube,46,ios,male,US,1
122398,00 Organic,44,ios,female,CA,1
122399,42 Adcolony,49,android,female,US,1
122400,00 Organic,24,ios,female,US,0
122401,21 ASA,26,ios,male,US,0
122402,12 PINTEREST,25,android,female,US,1
122403,00 Organic,18,ios,male,US,0
122404,00 Organic,23,ios,female,US,0
122405,12 PINTEREST,42,ios,female,CA,0
122406,12 PINTEREST,37,ios,male,GB,1
122407,41 Youtube,28,android,female,GB,0
122408,22 Adwords (Search),18,android,male,MX,0
122409,11 FB,25,android,male,US,0
122410,22 Adwords (Search),19,android,female,US,0
122411,41 Youtube,28,android,male,MX,0
122412,00 Organic,22,ios,female,MX,0
122413,00 Organic,16,ios,male,GB,0
122414,41 Youtube,32,ios,male,MX,0
122415,00 Organic,24,ios,female,US,0
122416,31 OUTBRAIN,46,ios,male,GB,1
122417,12 PINTEREST,28,ios,female,US,0
122418,41 Youtube,37,ios,male,CA,0
122419,00 Organic,42,ios,male,DE,0
122420,00 Organic,27,ios,male,MX,1
122421,00 Organic,23,ios,male,US,0
122422,31 OUTBRAIN,48,android,female,US,1
122423,31 OUTBRAIN,48,ios,male,FR,1
122424,12 PINTEREST,35,android,female,US,0
122425,00 Organic,26,ios,male,US,0
122426,95 LAT,43,ios,male,US,0
122427,00 Organic,21,ios,female,US,0
122428,31 OUTBRAIN,39,ios,female,DE,0
122429,11 FB,20,ios,male,GB,0
122430,12 PINTEREST,25,android,female,US,1
122431,00 Organic,30,ios,female,US,0
122432,00 Organic,34,ios,female,US,1
122433,12 PINTEREST,21,android,female,US,0
122434,00 Organic,23,ios,female,US,1
122435,62 Social Media,20,ios,female,US,0
122436,62 Social Media,20,android,male,CA,0
122437,00 Organic,18,ios,female,US,0
122438,31 OUTBRAIN,64,ios,male,GB,1
122439,22 Adwords (Search),23,android,male,US,0
122440,00 Organic,25,ios,female,AU,0
122441,22 Adwords (Search),48,ios,female,US,1
122442,31 OUTBRAIN,69,ios,female,US,0
122443,41 Youtube,33,android,female,US,0
122444,00 Organic,44,ios,female,FR,0
122445,12 PINTEREST,28,android,female,US,0
122446,32 Taboola,27,ios,male,US,0
122447,11 FB,45,android,male,US,1
122448,21 ASA,47,ios,female,US,0
122449,00 Organic,25,ios,male,US,0
122450,31 OUTBRAIN,46,android,female,US,1
122451,11 FB,40,ios,female,ES,0
122452,31 OUTBRAIN,53,ios,female,US,1
122453,00 Organic,25,android,female,US,0
122454,00 Organic,20,ios,male,MX,0
122455,31 OUTBRAIN,40,ios,female,US,0
122456,11 FB,48,android,female,MX,0
122457,12 PINTEREST,48,ios,female,US,1
122458,95 LAT,15,ios,female,US,0
122459,11 FB,27,android,male,US,1
122460,11 FB,24,ios,male,US,0
122461,42 Adcolony,39,android,female,US,0
122462,41 Youtube,33,ios,male,MX,0
122463,32 Taboola,36,ios,female,FR,1
122464,00 Organic,17,android,male,MX,0
122465,12 PINTEREST,29,android,female,US,1
122466,21 ASA,30,ios,female,US,0
122467,32 Taboola,54,ios,male,MX,0
122468,00 Organic,27,ios,female,US,0
